NumberofPlayers,DateTime,WheelResult,MultiplierResult,Totalwinnings,Totalwinners,Firstwinner,Secondwinner,Thirdwinner,Fourthwinner,Fifthwinner
17183.0,2024-12-01T14:01:03.900Z,"""1""",1.0,4986.0,3502.0,400.0,138.84,135.54,122.97,120.94
16451.0,2024-12-01T14:01:44.862Z,"""2""",2.0,9660.0,3835.0,486.87,408.7,349.5,210,163.48
16227.0,2024-12-01T14:02:27.070Z,"""1""",1.0,4210.0,3044.0,330.57,209.56,167.69,138.84,79.83
16196.0,2024-12-01T14:03:09.070Z,"""2""",2.0,9134.0,3711.0,474.71,309.6,253.97,248.16,203.31
16180.0,2024-12-01T14:04:19.789Z,"""CoinFlip""",9.0,38530.0,6626.0,5230.82,945.32,557.53,481.6,472.66
16164.0,2024-12-01T14:04:57.186Z,"""2""",2.0,8769.0,4227.0,349.5,274.16,212.7,172.81,163.48
16518.0,2024-12-01T14:05:41.454Z,"""1""",1.0,4944.0,3275.0,750.0,661.72,100,67.08,66.17
16518.0,2024-12-01T14:06:21.160Z,"""1""",1.0,4002.0,3239.0,189.06,78.78,78.25,66.17,60.2
16117.0,2024-12-01T14:08:19.714Z,"""CoinFlip""",10.0,35039.0,5776.0,1039.85,1039.85,659.37,596.36,575.39
16117.0,2024-12-01T14:10:31.513Z,"""Pachinko""",25.0,98038.0,7204.0,4915.66,2457.83,1534.36,1409.59,1360.01
18289.0,2024-12-01T14:12:19.599Z,"""Pachinko""",20.0,79664.0,7708.0,7940.68,1138.51,694.81,581.53,549.29
19094.0,2024-12-01T14:13:03.248Z,"""1""",1.0,5386.0,3943.0,567.19,122.97,94.53,84.28,82.72
19094.0,2024-12-01T14:13:45.413Z,"""10""",10.0,39806.0,6033.0,3119.55,863.09,724.58,519.93,519.93
19868.0,2024-12-01T14:15:33.211Z,"""CashHunt""",133.0,599825.0,9617.0,20255.96,20135.31,8262.09,5554.09,4918.85
20300.0,2024-12-01T14:16:14.057Z,"""1""",1.0,5362.0,3944.0,149.5,135.54,131.74,100.99,94.53
20300.0,2024-12-01T14:16:59.991Z,"""1""",1.0,5517.0,4300.0,167.69,131.74,94.53,94.53,86.69
19910.0,2024-12-01T14:17:39.267Z,"""1""",1.0,6045.0,4484.0,335.38,100.99,94.53,94.53,86.69
19521.0,2024-12-01T14:20:28.565Z,"""1""",1.0,5814.0,5006.0,79.12,68.93,67.08,67.08,54.49
19521.0,2024-12-01T14:21:15.298Z,"""10""",10.0,47333.0,7093.0,2079.7,1064.27,863.09,863.09,831.88
21210.0,2024-12-01T14:22:00.939Z,"""10""",10.0,54538.0,7889.0,2079.7,1064.27,1039.85,883.87,880
21197.0,2024-12-01T14:22:42.289Z,"""2""",2.0,16230.0,6741.0,1848.0,412.79,228.87,225,167.69
21197.0,2024-12-01T14:23:21.957Z,"""2""",2.0,15173.0,6967.0,1134.38,349.5,283.6,160.95,150
20780.0,2024-12-01T14:24:05.040Z,"""1""",1.0,5292.0,4227.0,216.86,150.0,126.23,79.12,67.08
20364.0,2024-12-01T14:24:49.790Z,"""1""",1.0,6255.0,4690.0,567.19,110.0,79.12,67.08,65.96
20364.0,2024-12-01T14:25:34.101Z,"""2""",2.0,10050.0,5360.0,349.5,160.95,142.31,126.42,120
20041.0,2024-12-01T14:26:19.717Z,"""1""",1.0,5129.0,3981.0,472.66,350.0,110,103.99,63.93
19727.0,2024-12-01T14:27:01.507Z,"""5""",5.0,24410.0,6096.0,2835.96,822.43,470.77,325.29,284.83
19413.0,2024-12-01T14:27:44.199Z,"""2""",2.0,14245.0,5070.0,2141.15,1815.12,160.95,150,144.48
19413.0,2024-12-01T14:28:24.387Z,"""1""",1.0,9589.0,3633.0,4953.47,201.68,189.06,120.4,120
18815.0,2024-12-01T14:29:09.621Z,"""2""",2.0,18036.0,4774.0,7784.71,375.0,349.5,173.37,164.17
18815.0,2024-12-01T14:31:17.863Z,"""2""",4.0,17133.0,4416.0,945.32,590.82,582.5,439.14,349.16
18815.0,2024-12-01T14:32:00.132Z,"""2""",2.0,9916.0,4857.0,300.0,283.6,263.49,210,167.69
17621.0,2024-12-01T14:33:05.989Z,"""CoinFlip""",4.0,22098.0,7998.0,945.32,945.32,472.66,354.49,271.07
18153.0,2024-12-01T14:33:52.498Z,"""1""",1.0,7360.0,3632.0,2079.7,378.13,234.76,216.86,175.66
18184.0,2024-12-01T14:34:36.895Z,"""2""",2.0,10223.0,4929.0,349.5,300.0,263.49,255,184.34
18215.0,2024-12-01T14:35:18.643Z,"""2""",2.0,9676.0,5138.0,496.29,263.49,167.69,141.8,141.23
18215.0,2024-12-01T14:36:03.045Z,"""2""",2.0,10157.0,5298.0,263.49,178.99,167.69,165,141.8
17914.0,2024-12-01T14:36:45.288Z,"""2""",6.0,22674.0,5001.0,827.15,614.8,391.27,330.86,330.86
17612.0,2024-12-01T14:37:30.274Z,"""2""",2.0,10684.0,5324.0,283.6,263.49,202.49,180,170.16
17612.0,2024-12-01T14:38:11.736Z,"""5""",5.0,19723.0,5324.0,1417.98,1134.38,470.77,325.29,313.85
17657.0,2024-12-01T14:39:17.888Z,"""CoinFlip""",3.0,15100.0,7687.0,756.26,378.13,271.07,216.86,200
17702.0,2024-12-01T14:40:04.059Z,"""2""",2.0,11069.0,5101.0,900.0,349.5,269.42,263.49,240
17702.0,2024-12-01T14:41:28.023Z,"""5""",5.0,19168.0,5247.0,567.19,522.18,512.79,361.2,329.54
17702.0,2024-12-01T14:42:11.588Z,"""1""",1.0,4675.0,3325.0,175.66,150.0,134.15,130.78,111.79
17702.0,2024-12-01T14:42:51.171Z,"""1""",1.0,4894.0,3390.0,300.0,250.0,175.66,138.09,94.15
17731.0,2024-12-01T14:43:54.775Z,"""CoinFlip""",5.0,20290.0,6470.0,964.23,402.45,325.29,300,300
19182.0,2024-12-01T14:46:01.476Z,"""CrazyBonus""",20.0,90538.0,8225.0,10500.0,2096.29,1512.51,1200,992.59
19182.0,2024-12-01T14:46:48.523Z,"""1""",1.0,4604.0,3746.0,175.66,119.33,109.85,94.53,89.43
18586.0,2024-12-01T14:47:29.989Z,"""1""",1.0,4828.0,3844.0,175.66,110.0,109.85,94.53,89.1
17990.0,2024-12-01T14:48:12.755Z,"""1""",1.0,5816.0,3991.0,945.32,175.66,94.53,75.63,67.5
17990.0,2024-12-01T14:48:53.733Z,"""1""",1.0,5280.0,3877.0,351.31,200.0,161.58,135,109.85
17030.0,2024-12-01T14:49:57.483Z,"""CoinFlip""",15.0,69058.0,6905.0,16000.0,1290.03,1084.3,960,867.44
17030.0,2024-12-01T14:50:41.750Z,"""1""",1.0,4488.0,3608.0,200.0,175.66,157.56,135,109.85
17030.0,2024-12-01T14:52:09.521Z,"""5""",5.0,14188.0,4696.0,1006.13,967.52,329.54,325.29,283.6
17030.0,2024-12-01T14:52:53.469Z,"""1""",1.0,4582.0,3411.0,400.0,223.58,135,111.79,59.66
17030.0,2024-12-01T14:53:38.680Z,"""1""",1.0,5114.0,3568.0,330.4,210.79,135,111.79,110.77
16972.0,2024-12-01T14:54:23.840Z,"""10""",10.0,35090.0,4905.0,1400.86,1152.96,1100,1006.93,727.9
16846.0,2024-12-01T14:55:10.814Z,"""1""",1.0,4637.0,3449.0,269.99,228.35,200,109.85,86.66
16846.0,2024-12-01T14:55:51.865Z,"""2""",2.0,9318.0,4373.0,685.06,384.0,213.47,181.5,172.29
16960.0,2024-12-01T14:56:36.946Z,"""1""",1.0,5665.0,3138.0,750.0,491.84,301.4,190.05,149.68
17085.0,2024-12-01T14:57:17.470Z,"""1""",1.0,4680.0,3218.0,378.13,351.31,135,119.33,115.08
15860.0,2024-12-01T14:57:59.063Z,"""5""",5.0,15442.0,4123.0,1053.94,603.68,567.19,425.39,401.79
15912.0,2024-12-01T14:58:37.481Z,"""2""",2.0,7775.0,3915.0,567.19,526.97,118.52,107.39,96.75
15912.0,2024-12-01T14:59:21.783Z,"""1""",1.0,4660.0,2923.0,567.19,368.91,351.31,135,120.4
16820.0,2024-12-01T15:01:18.850Z,"""CrazyBonus""",100.0,433864.0,7017.0,33155.2,16687.38,14368.86,13262.08,12255.24
17274.0,2024-12-01T15:02:47.653Z,"""5""",5.0,16896.0,4939.0,1134.38,670.75,600,408.7,406.61
17502.0,2024-12-01T15:03:33.723Z,"""2""",2.0,13539.0,5976.0,850.79,483.76,349.5,300,232.96
17616.0,2024-12-01T15:04:11.777Z,"""10""",10.0,57910.0,6281.0,14491.68,2079.7,1773.78,1198.85,1100
17729.0,2024-12-01T15:04:57.697Z,"""2""",2.0,11917.0,5560.0,1134.38,349.5,300,232.96,212.7
17729.0,2024-12-01T15:05:36.441Z,"""2""",2.0,11056.0,5677.0,1134.38,326.96,100.61,99.26,99.26
17905.0,2024-12-01T15:06:19.783Z,"""2""",2.0,12049.0,5802.0,1134.38,178.99,141.81,141.8,141.8
17993.0,2024-12-01T15:07:04.189Z,"""1""",1.0,4755.0,3926.0,149.09,132.44,101.65,100,95.73
18081.0,2024-12-01T15:07:46.909Z,"""10""",10.0,51801.0,5768.0,19322.23,1100.0,683.26,617.73,596.36
18081.0,2024-12-01T15:08:28.346Z,"""1""",1.0,5029.0,3985.0,189.08,160.0,142.07,133.93,101.65
17944.0,2024-12-01T15:10:13.436Z,"""CashHunt""",19.0,105175.0,9085.0,9661.12,3973.17,3864.45,3509.87,2600
19312.0,2024-12-01T15:11:54.505Z,"""CashHunt""",19.0,137032.0,9117.0,22835.37,9391.14,9134.15,7800,3509.87
19312.0,2024-12-01T15:13:20.995Z,"""1""",1.0,5645.0,4577.0,151.7,111.79,100,78.78,77.06
19312.0,2024-12-01T15:14:58.728Z,"""CrazyBonus""",32.0,180963.0,10006.0,15350.9,11198.11,10500,6850.61,2878.37
21329.0,2024-12-01T15:16:19.106Z,"""CoinFlip""",3.0,23035.0,10519.0,1756.57,1756.57,1200,337.49,225.75
21432.0,2024-12-01T15:16:56.084Z,"""10""",10.0,100044.0,8640.0,19322.23,17390.01,11000,2876.95,1100
22064.0,2024-12-01T15:18:34.251Z,"""CashHunt""",19.0,132314.0,11094.0,14052.53,6762.78,5133.48,4800,2525
22380.0,2024-12-01T15:19:16.194Z,"""2""",2.0,14973.0,7388.0,1317.43,349.5,163.48,163.48,147.13
22696.0,2024-12-01T15:19:57.966Z,"""5""",5.0,33931.0,8988.0,7377.58,567.19,538.83,361.32,325.29
22653.0,2024-12-01T15:20:43.687Z,"""2""",2.0,15501.0,7525.0,450.0,349.5,300.9,212.52,201.23
22610.0,2024-12-01T15:21:27.058Z,"""1""",1.0,8677.0,5339.0,731.12,400.0,300,230,204.68
22019.0,2024-12-01T15:22:10.298Z,"""1""",1.0,6865.0,5182.0,300.0,204.68,153.19,122.97,119.33
22019.0,2024-12-01T15:22:50.885Z,"""1""",1.0,6416.0,4976.0,241.88,204.68,94.53,66.17,64
22019.0,2024-12-01T15:24:13.765Z,"""5""",5.0,19115.0,6102.0,630.0,572.18,567.19,567.19,526.97
22019.0,2024-12-01T15:24:52.106Z,"""2""",2.0,13530.0,6303.0,722.4,450.0,354.49,228.87,150.92
22019.0,2024-12-01T15:25:31.653Z,"""1""",1.0,5789.0,3794.0,677.91,481.6,204.68,203.31,144.48
20442.0,2024-12-01T15:26:12.654Z,"""1""",1.0,5238.0,3967.0,722.4,204.68,203.31,94.53,66.17
19781.0,2024-12-01T15:27:31.664Z,"""CoinFlip""",12.0,59642.0,9331.0,1228.92,1141.77,983.13,880.99,880.99
19450.0,2024-12-01T15:28:14.272Z,"""1""",1.0,5044.0,3980.0,326.96,204.68,203.31,167.69,78.78
19285.0,2024-12-01T15:28:55.951Z,"""1""",1.0,5989.0,4273.0,963.19,204.68,203.31,143.09,78.78
19202.0,2024-12-01T15:29:41.545Z,"""2""",2.0,10052.0,5391.0,263.24,180.66,180,160.95,135
19161.0,2024-12-01T15:30:24.686Z,"""5""",5.0,18368.0,5983.0,967.52,425.39,361.32,283.6,212.71
19120.0,2024-12-01T15:31:05.995Z,"""1""",3.0,9430.0,3597.0,813.22,409.36,322.51,144.48,134.15
18867.0,2024-12-01T15:31:53.902Z,"""2""",2.0,8721.0,4879.0,300.0,241.88,160.95,150,126.42
18614.0,2024-12-01T15:32:41.646Z,"""5""",5.0,16550.0,5459.0,1200.0,325.29,300,300,283.6
18614.0,2024-12-01T15:33:26.359Z,"""10""",10.0,42132.0,6564.0,2750.0,1546.88,1039.85,631.75,609.21
18614.0,2024-12-01T15:34:56.864Z,"""2""",2.0,11522.0,5863.0,300.0,241.88,234.76,155.98,150
18614.0,2024-12-01T15:35:37.451Z,"""2""",2.0,10235.0,5669.0,360.0,180.0,155.98,134.15,133.29
18614.0,2024-12-01T15:36:19.519Z,"""2""",2.0,11082.0,5583.0,360.0,236.34,187.81,180,150
19337.0,2024-12-01T15:37:36.929Z,"""CoinFlip""",49.0,201318.0,8647.0,9453.2,4894.82,4391.42,3071.26,2996.7
20060.0,2024-12-01T15:38:18.544Z,"""1""",1.0,6878.0,4382.0,700.0,313.04,250,136.76,135
20684.0,2024-12-01T15:39:48.840Z,"""Pachinko""",5.0,28758.0,10541.0,483.76,368.55,335.38,325.29,283.6
20996.0,2024-12-01T15:40:30.208Z,"""1""",1.0,6903.0,4750.0,350.0,250.0,220.75,200,137.98
21308.0,2024-12-01T15:41:09.950Z,"""1""",1.0,6722.0,4683.0,272.47,250.0,250,140.42,94.53
20633.0,2024-12-01T15:41:52.681Z,"""5""",5.0,20645.0,7230.0,361.32,325.29,300,300,300
20336.0,2024-12-01T15:43:34.208Z,"""CashHunt""",19.0,105481.0,10546.0,10100.0,2525.0,2054.96,1338.11,1272.65
20187.0,2024-12-01T15:44:16.627Z,"""2""",2.0,13475.0,7224.0,361.32,227.22,225,150.92,141.8
20112.0,2024-12-01T15:45:41.949Z,"""1""",1.0,5703.0,4903.0,100.99,94.53,90,89.5,81.32
20075.0,2024-12-01T15:46:23.071Z,"""1""",1.0,5929.0,4634.0,300.0,201.97,150,135.54,120
20056.0,2024-12-01T15:47:09.757Z,"""1""",1.0,5492.0,4470.0,150.0,120.0,94.53,84.92,67.77
20047.0,2024-12-01T15:47:56.479Z,"""2""",2.0,10992.0,5565.0,896.16,283.6,255,180,152.48
20042.0,2024-12-01T15:48:43.695Z,"""2""",2.0,10502.0,5649.0,283.6,255.0,152.48,141.8,107.39
20038.0,2024-12-01T15:49:29.962Z,"""10""",10.0,37123.0,6803.0,1540.0,596.36,553.37,550,519.93
20234.0,2024-12-01T15:50:13.054Z,"""2""",2.0,9705.0,5587.0,283.6,255.0,180,141.8,100.61
20431.0,2024-12-01T15:50:59.335Z,"""5""",5.0,18908.0,6919.0,330.0,325.29,283.6,210,195.66
20431.0,2024-12-01T15:51:47.465Z,"""1""",1.0,4857.0,4025.0,250.0,100.61,94.53,78.25,60.2
19761.0,2024-12-01T15:52:29.228Z,"""1""",2.0,8784.0,4048.0,722.4,375.0,151.48,150.92,141.8
19230.0,2024-12-01T15:53:15.057Z,"""2""",2.0,10258.0,5101.0,900.0,365.56,361.2,180,158.09
19230.0,2024-12-01T15:53:59.025Z,"""5""",10.0,33330.0,5654.0,2200.0,1039.85,660,614.86,596.36
19200.0,2024-12-01T15:54:37.692Z,"""5""",5.0,17471.0,5747.0,1806.62,360.0,325.29,283.6,283.6
19200.0,2024-12-01T15:56:10.612Z,"""1""",1.0,5009.0,3743.0,290.0,158.09,117.99,94.53,94.5
19200.0,2024-12-01T15:56:50.740Z,"""2""",2.0,10333.0,4921.0,361.32,300.0,212.7,150.92,141.8
18606.0,2024-12-01T15:57:35.258Z,"""10""",10.0,67557.0,5443.0,29971.32,3520.0,1324.86,1039.85,582.32
18729.0,2024-12-01T15:58:40.921Z,"""CoinFlip""",12.0,87073.0,8450.0,17710.32,10400.0,4160,1700.02,1048.15
18790.0,2024-12-01T15:59:24.904Z,"""1""",1.0,4308.0,3821.0,189.08,94.5,88.1,87.75,75.63
18852.0,2024-12-01T16:00:07.211Z,"""2""",2.0,11984.0,5362.0,1063.48,850.79,432.87,169.32,163.48
19673.0,2024-12-01T16:01:34.569Z,"""Pachinko""",7.0,41624.0,8903.0,4000.0,1280.0,831.88,800,522.11
20622.0,2024-12-01T16:03:12.250Z,"""Pachinko""",45.0,300756.0,9682.0,62667.3,23000.0,6900,4783.32,3002.16
21571.0,2024-12-01T16:03:55.838Z,"""5""",5.0,27929.0,7495.0,3600.0,2850.0,1200,325.29,317.63
22037.0,2024-12-01T16:05:32.892Z,"""Pachinko""",175.0,1223350.0,10140.0,274646.25,88000.0,52800,20797.03,17600
22037.0,2024-12-01T16:06:58.440Z,"""1""",1.0,6280.0,4640.0,806.72,129.0,114.48,72.24,56.72
22037.0,2024-12-01T16:07:43.453Z,"""2""",6.0,36390.0,6527.0,3308.62,3150.0,2646.89,387.68,330.86
22571.0,2024-12-01T16:08:28.161Z,"""5""",5.0,23371.0,8103.0,635.25,325.29,302.52,300,283.6
22838.0,2024-12-01T16:09:12.354Z,"""5""",5.0,24501.0,8545.0,450.0,325.29,300,283.6,283.6
22972.0,2024-12-01T16:10:19.154Z,"""CoinFlip""",15.0,92992.0,11997.0,6329.44,1673.86,1512.51,1512.51,1405.25
23105.0,2024-12-01T16:11:00.838Z,"""2""",2.0,21069.0,7891.0,4747.08,1815.12,1134.38,300,197.07
23040.0,2024-12-01T16:11:48.954Z,"""1""",1.0,10040.0,5233.0,3955.9,200.0,120,98.31,96.32
22470.0,2024-12-01T16:12:30.772Z,"""1""",1.0,10879.0,5486.0,3955.9,150.0,120,104.81,98.31
21899.0,2024-12-01T16:13:11.799Z,"""2""",2.0,17513.0,6756.0,4747.08,567.19,300,144.48,120.94
21899.0,2024-12-01T16:13:53.539Z,"""2""",2.0,16978.0,6609.0,4747.08,300.0,163.48,162.64,141.8
21788.0,2024-12-01T16:14:38.440Z,"""10""",10.0,60847.0,7755.0,8702.99,7482.56,1150.78,1039.85,825
21732.0,2024-12-01T16:15:22.596Z,"""5""",10.0,53986.0,7920.0,13054.48,1229.71,825,596.36,322.35
21676.0,2024-12-01T16:16:05.898Z,"""10""",10.0,53882.0,8122.0,8702.99,1150.78,1039.85,825,596.36
21676.0,2024-12-01T16:17:33.929Z,"""5""",5.0,28517.0,7618.0,7120.63,600.0,325.29,290.26,283.6
21676.0,2024-12-01T16:18:14.338Z,"""5""",5.0,31004.0,8399.0,7120.63,600.0,325.29,290.26,235.39
21676.0,2024-12-01T16:18:57.248Z,"""1""",1.0,15770.0,4779.0,6802.33,3955.9,223.58,192.64,94.53
21468.0,2024-12-01T16:19:34.907Z,"""1""",1.0,16575.0,4693.0,6802.33,3955.9,192.64,192.64,112.88
21259.0,2024-12-01T16:20:16.466Z,"""1""",1.0,17360.0,4515.0,6802.33,3955.9,806.72,366,228.95
20640.0,2024-12-01T16:20:56.710Z,"""1""",1.0,16707.0,4477.0,6802.33,3955.9,172.16,120.4,112.88
22675.0,2024-12-01T16:22:52.050Z,"""CrazyBonus""",1125.0,8443024.0,11116.0,472896.12,295530.53,247342.83,164744.01,150060
22675.0,2024-12-01T16:23:37.568Z,"""2""",2.0,23072.0,3984.0,9675.19,4747.08,567.19,363,283.6
20265.0,2024-12-01T16:24:23.244Z,"""1""",1.0,9665.0,3436.0,3955.9,403.36,378.13,223.58,150
19120.0,2024-12-01T16:25:07.072Z,"""1""",1.0,7451.0,3829.0,756.26,343.43,223.58,156.08,151.25
19120.0,2024-12-01T16:25:45.979Z,"""1""",1.0,7568.0,3976.0,378.13,378.13,200,159.14,156.08
18809.0,2024-12-01T16:28:01.032Z,"""1""",1.0,8213.0,4339.0,756.3,472.66,425.39,200,179.94
18809.0,2024-12-01T16:28:46.861Z,"""5""",10.0,42975.0,6503.0,2599.63,1449.17,550,499.13,491.88
20917.0,2024-12-01T16:29:30.053Z,"""1""",1.0,7589.0,4332.0,425.39,378.13,300,263.47,167.69
20575.0,2024-12-01T16:30:16.996Z,"""1""",1.0,7634.0,4722.0,400.0,275.41,189.06,189.06,161.25
20854.0,2024-12-01T16:32:02.883Z,"""CashHunt""",39.0,225819.0,10726.0,9642.26,4853.27,3775,3272.45,3100
22308.0,2024-12-01T16:32:44.078Z,"""1""",1.0,8264.0,5074.0,756.26,299.27,189.06,114.48,101.25
23036.0,2024-12-01T16:34:24.192Z,"""CrazyBonus""",30.0,213103.0,12425.0,14463.39,5335.44,4821.13,2965.86,2550
23400.0,2024-12-01T16:35:12.830Z,"""1""",1.0,10160.0,6067.0,945.32,370.87,189.06,161.25,141.8
23763.0,2024-12-01T16:35:55.279Z,"""1""",1.0,11177.0,6107.0,945.32,370.87,350,223.58,189.06
22962.0,2024-12-01T16:36:33.947Z,"""1""",1.0,9982.0,6015.0,382.8,378.13,223.58,223.58,189.06
22561.0,2024-12-01T16:37:13.645Z,"""2""",2.0,20238.0,7292.0,1676.88,609.92,600,567.19,432.87
22360.0,2024-12-01T16:38:38.871Z,"""10""",10.0,72042.0,8252.0,6148.56,2079.7,1959.37,1299.81,1150.78
22260.0,2024-12-01T16:39:20.793Z,"""1""",1.0,8920.0,5396.0,483.76,393.78,378.13,200,200
22210.0,2024-12-01T16:39:59.724Z,"""2""",8.0,44058.0,6705.0,2012.26,1701.58,1304.82,754.6,503.06
22185.0,2024-12-01T16:40:41.503Z,"""2""",2.0,16304.0,7219.0,609.92,567.19,450,335.38,225
22172.0,2024-12-01T16:41:24.289Z,"""2""",2.0,16919.0,7360.0,1006.13,567.19,225,196.16,181.41
22166.0,2024-12-01T16:42:02.506Z,"""2""",2.0,14694.0,7065.0,335.38,241.88,225,196.16,167.69
22160.0,2024-12-01T16:42:45.183Z,"""1""",1.0,8760.0,5231.0,580.2,441.51,378.13,100.61,100
21696.0,2024-12-01T16:43:24.493Z,"""2""",2.0,13170.0,6050.0,567.19,283.61,184.46,167.69,141.8
21464.0,2024-12-01T16:44:05.761Z,"""5""",5.0,27095.0,7469.0,1134.38,567.19,564.96,335.38,311.96
21233.0,2024-12-01T16:44:46.270Z,"""5""",5.0,28190.0,8034.0,1134.38,564.96,406.61,384,335.38
21233.0,2024-12-01T16:45:28.669Z,"""2""",2.0,16196.0,7341.0,567.19,335.38,268.3,250.59,235.39
21700.0,2024-12-01T16:46:10.410Z,"""5""",5.0,34087.0,7251.0,6707.52,1134.38,1134.38,564.96,480
21488.0,2024-12-01T16:46:53.214Z,"""5""",5.0,32833.0,8086.0,3353.76,1219.84,1134.38,564.96,480
21275.0,2024-12-01T16:47:33.662Z,"""2""",2.0,17733.0,7427.0,1676.88,567.19,357.98,169.96,167.69
21275.0,2024-12-01T16:48:14.643Z,"""5""",5.0,31156.0,7749.0,1341.5,1219.84,1134.38,600,567.19
21275.0,2024-12-01T16:49:42.018Z,"""1""",3.0,14007.0,4621.0,553.83,400.0,315.13,273.98,262.1
21275.0,2024-12-01T16:50:22.586Z,"""1""",1.0,7606.0,4917.0,1117.92,131.05,130,121.01,111.79
20293.0,2024-12-01T16:51:04.437Z,"""1""",1.0,8605.0,4628.0,1117.92,279.48,189.06,158.24,158.24
20293.0,2024-12-01T16:51:49.475Z,"""1""",2.0,10237.0,4387.0,283.6,237.35,225,196.58,167.69
19564.0,2024-12-01T16:52:35.054Z,"""2""",2.0,14343.0,5535.0,609.92,465.37,300,283.6,270
19440.0,2024-12-01T16:53:15.314Z,"""1""",1.0,6723.0,3935.0,1117.92,189.06,157.56,131.05,118.17
19440.0,2024-12-01T16:53:59.291Z,"""1""",1.0,6282.0,4153.0,223.58,131.05,122.97,120.4,111.79
19385.0,2024-12-01T16:54:43.884Z,"""1""",1.0,6664.0,4343.0,167.69,158.24,131.05,122.97,111.79
19076.0,2024-12-01T16:55:27.203Z,"""1""",1.0,6717.0,4186.0,223.58,223.58,134.15,131.05,100
18767.0,2024-12-01T16:56:16.791Z,"""2""",50.0,223772.0,4569.0,28506.97,4590.0,4479.25,4276.05,4168.74
21166.0,2024-12-01T16:58:04.203Z,"""CrazyBonus""",33.0,185223.0,9411.0,5100.0,4276.05,3359.43,3250,2457.83
22366.0,2024-12-01T16:58:51.388Z,"""2""",2.0,12850.0,6131.0,419.22,326.14,300,245.22,235.39
22966.0,2024-12-01T17:00:28.225Z,"""Pachinko""",20.0,132208.0,11131.0,4725.0,2625.0,2352,1985.17,1526.64
23266.0,2024-12-01T17:01:07.975Z,"""1""",1.0,6914.0,5385.0,189.06,161.58,134.15,111.79,100
23416.0,2024-12-01T17:01:52.664Z,"""1""",1.0,8373.0,5621.0,340.32,189.06,168.03,155.12,150
23490.0,2024-12-01T17:03:07.761Z,"""CoinFlip""",5.0,42812.0,11393.0,3000.0,2683.01,1843.37,1417.98,600
23565.0,2024-12-01T17:04:47.914Z,"""CoinFlip""",20.0,149951.0,11551.0,12045.72,10500.0,4962.93,4695.27,2625
23565.0,2024-12-01T17:05:32.417Z,"""1""",1.0,9682.0,6090.0,1117.92,359.22,346.05,189.06,150
22822.0,2024-12-01T17:06:20.992Z,"""1""",1.0,13208.0,6504.0,3353.76,400.0,393.78,359.22,100.99
22450.0,2024-12-01T17:07:02.217Z,"""1""",1.0,8681.0,6133.0,441.51,359.22,201.97,181.1,94.53
22264.0,2024-12-01T17:07:41.327Z,"""2""",2.0,15044.0,7248.0,335.38,300.0,283.21,268.3,261.57
22078.0,2024-12-01T17:08:23.775Z,"""1""",1.0,7322.0,5015.0,600.0,223.58,173.32,120,100
21377.0,2024-12-01T17:09:13.256Z,"""2""",2.0,14364.0,6542.0,600.0,335.38,261.57,251.53,212.7
21377.0,2024-12-01T17:11:07.966Z,"""CoinFlip""",25.0,140162.0,10125.0,12342.42,2600.0,2283.54,1761.99,1732.61
22108.0,2024-12-01T17:12:49.911Z,"""Pachinko""",20.0,118246.0,11927.0,2417.17,2100.0,1383.3,1173.82,1050
22846.0,2024-12-01T17:14:02.984Z,"""CoinFlip""",4.0,27356.0,12089.0,558.96,545.23,439.14,375,350
23344.0,2024-12-01T17:14:43.815Z,"""1""",1.0,9204.0,6055.0,513.11,279.48,189.06,120,113.36
23344.0,2024-12-01T17:15:23.730Z,"""1""",1.0,8652.0,6195.0,190.92,189.06,161.25,157.56,119.33
22763.0,2024-12-01T17:16:07.951Z,"""1""",1.0,9400.0,6206.0,391.27,262.52,189.06,161.25,149.16
21791.0,2024-12-01T17:16:51.493Z,"""2""",2.0,17401.0,7122.0,1007.74,680.63,419.22,406.61,367.83
21576.0,2024-12-01T17:17:37.977Z,"""1""",1.0,8166.0,5325.0,325.08,223.58,220.59,200,157.56
21361.0,2024-12-01T17:18:55.245Z,"""CoinFlip""",4.0,24070.0,10610.0,750.0,500.0,439.14,236.33,236.33
21300.0,2024-12-01T17:21:19.003Z,"""2""",2.0,16069.0,6837.0,567.19,525.0,432,419.22,406.61
21270.0,2024-12-01T17:21:57.075Z,"""2""",2.0,16738.0,7372.0,567.19,432.0,406.61,384.18,335.38
21254.0,2024-12-01T17:22:39.181Z,"""1""",1.0,7298.0,5170.0,472.69,397.32,189.06,132.35,100
21239.0,2024-12-01T17:23:23.216Z,"""1""",1.0,8838.0,5303.0,472.69,397.32,300,236.34,234.76
21239.0,2024-12-01T17:24:02.610Z,"""2""",2.0,12987.0,5753.0,419.22,411.68,408.7,285.41,283.6
20746.0,2024-12-01T17:24:47.445Z,"""2""",2.0,15635.0,6254.0,501.17,419.22,408.7,401.79,378.76
20254.0,2024-12-01T17:25:33.566Z,"""2""",2.0,13560.0,5913.0,419.22,408.7,283.6,268.3,252.84
20254.0,2024-12-01T17:26:11.287Z,"""5""",5.0,27020.0,5860.0,3000.0,1006.13,900,670.75,503.06
20206.0,2024-12-01T17:26:53.840Z,"""1""",1.0,6161.0,3817.0,397.32,338.63,223.58,94.53,89.43
